"trans.ID","time","line","key","p_utts","p_form","p_lrb","p_obj","p_gloss","p_orient","p_mspd","c_utts","c_form","c_lrb","c_obj","c_gloss","c_orient","c_mspd","context","Parent.DXT","Child.DXT","participant_id","session","C_wpu","c_pret"
NA,NA,1739,NA,"I think every time a Karen's here, you do this.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,1740,NA,NA,NA,NA,NA,NA,NA,NA,"take a picture.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,3,0
NA,NA,1741,NA,"she's going to think that you don't like getting your diaper changed.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,1742,NA,NA,NA,NA,NA,NA,NA,NA,"now you.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,2,0
NA,NA,1743,NA,"alright.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,NA,1744,NA,NA,NA,NA,NA,NA,NA,NA,"you ###",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,2,0
NA,NA,1745,NA,"I should have done this ten minutes ago.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,0,0
NA,"1904-01-01 00:44:23",1746,NA,NA,NA,NA,NA,NA,NA,NA,"no.",NA,NA,NA,NA,NA,NA,NA,NA,NA,117,8,1,0
NA,NA,1747,"x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"sister talks to P",NA,NA,117,8,0,0
NA,NA,1748,"xc",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"e talks to c",NA,NA,117,8,0,0
NA,NA,1749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"END OF TAPE 2",NA,NA,117,8,0,0
NA,NA,1750,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"END OF TRANSCRIPT",NA,NA,117,8,0,0
"132.08H.P3",NA,1,NA,"Do you want to get a uh um --",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,2,NA,"You already have a fork.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,3,NA,"Mommy give you chocolate milk.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,4,NA,"Is that Ok?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,5,NA,NA,NA,NA,NA,NA,NA,NA,"Yeah.",NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,1,0
"132.08H.P3",NA,6,NA,NA,NA,NA,NA,NA,NA,NA,"Thanks.",NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,1,0
"132.08H.P3",NA,7,NA,"After breakfast do you want to do our sock puppet?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,8,NA,"Maybe take it to school today?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,9,NA,"This Ok?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,10,NA,"Mommy ### waffles.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,11,NA,"Popsicles.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,12,NA,"Ready?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,13,NA,"Ready steady?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nod","H",NA,"yes",NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,15,NA,"Come on you.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,16,NA,NA,NA,NA,NA,NA,NA,NA,"Oh.",NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,1,0
"132.08H.P3",NA,17,NA,"You want to put your seatbelt on or do you want Mommy to do it?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,18,NA,"Want to do it?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,19,NA,"Let me see.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,20,NA,"There she goes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,21,NA,"Good job honey.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,22,NA,"Push it in.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,23,NA,"Mommy help?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,24,NA,NA,NA,NA,NA,NA,NA,NA,"Yeah.",NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,1,0
"132.08H.P3",NA,25,NA,"You almost got it.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,26,NA,"###",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,27,NA,"Yay!",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,28,NA,"Ok.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,29,NA,"### your hand?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,30,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shake","H",NA,"no",NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,31,NA,"###",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,32,NA,NA,NA,NA,NA,NA,NA,NA,"###",NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,1,0
"132.08H.P3",NA,33,NA,"You want Mommy to do it?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,34,NA,"Eat -- eat a good breakfast for Mommy today, Ok?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,35,NA,"Bless you.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,36,NA,"Cover your mouth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,37,NA,"Bless you.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,38,NA,"Can you eat your waffle?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,39,NA,"Let me see you eat.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,40,NA,"Go take a bite for Grandma or Grandpa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,41,"e","---",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M talking to E.",NA,NA,132,8,0,0
"132.08H.P3",NA,42,NA,"Are you tired?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shake","H",NA,"no",NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,44,"e","---",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M talking to E.",NA,NA,132,8,0,0
"132.08H.P3",NA,45,NA,"Will you Kaitlyn?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,46,NA,"You're not tired, right?","shake","H",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,47,NA,NA,NA,NA,NA,NA,NA,NA,"No.","shake","H",NA,"no",NA,NA,NA,NA,NA,132,8,1,0
"132.08H.P3",NA,48,NA,"No.","shake","H",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,49,NA,"Tell the camera who's coming soon.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,132,8,0,0
"132.08H.P3",NA,50,NA,"Talk to the camera and tell her who's coming soon.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,132,8,0,0
"132.08H.P3",NA,51,NA,"To see us.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,132,8,0,0
"132.08H.P3",NA,52,NA,"And put presents under the tree?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,132,8,0,0
"132.08H.P3",NA,53,NA,"Who's coming?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,132,8,0,0
"132.08H.P3",NA,54,NA,NA,NA,NA,NA,NA,NA,NA,"###",NA,NA,NA,NA,NA,NA,"Can't hear C over background noise.",NA,NA,132,8,1,0
"132.08H.P3",NA,55,NA,"What's his name?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,132,8,0,0
"132.08H.P3",NA,56,NA,NA,NA,NA,NA,NA,NA,NA,"SantaClause.",NA,NA,NA,NA,NA,NA,NA,NA,"N",132,8,1,0
"132.08H.P3",NA,57,NA,"SantaClause.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,132,8,0,0
"132.08H.P3",NA,58,NA,"We're going to go see Santa this weekend.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,132,8,0,0
"132.08H.P3",NA,59,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nod","H",NA,"yes",NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,60,NA,"Right?","nod","H",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,132,8,0,0
"132.08H.P3",NA,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nod~","H",NA,"yes",NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,62,NA,"What are you going to tell him you want?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,132,8,0,0
"132.08H.P3",NA,63,NA,"Toys?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"N",NA,132,8,0,0
"132.08H.P3",NA,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nod","H",NA,"yes",NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,65,"*","Jack, no.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,66,"*","Stop it.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,67,"*","Let go.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,68,"*","Let go.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,69,NA,"He's making a mess.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,70,NA,"I think he's done.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,71,NA,"You think he's done honey?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,72,NA,"Honey, will you please take a bite for Mommy?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,73,NA,NA,NA,NA,NA,NA,NA,NA,NA,"shake","H",NA,"no",NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,74,NA,"Please?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,75,NA,"It's nice and soft.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,76,NA,"Thank you.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,77,NA,"You need a good breakfast Kaitlyn or else going to be tired for school.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,78,NA,"Hungry girl.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,79,NA,"The sooner you eat, the sooner we can do our sock puppet.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,80,NA,"Does that sound good?","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,81,"*","Jack, what are you doing?","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,82,"*","You are such a ham.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,83,NA,"look at Jack Kaitlyn.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,84,NA,"Kaitlyn.","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,85,NA,NA,NA,NA,NA,NA,NA,NA,"What?",NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,1,0
"132.08H.P3",NA,86,NA,"Eat!","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,87,NA,NA,NA,NA,NA,NA,NA,NA,"Eat.",NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,1,0
"132.08H.P3",NA,88,"x",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E speech to M",NA,NA,132,8,0,0
"132.08H.P3",NA,89,NA,"Please?","hold","R","fork","fork",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,90,NA,"Thank you.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,91,NA,"Isn't it good?","nod","H",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,92,NA,"You're supposed to act like Kelsey's not even here.","beat - dismiss + shake","R - R + H",NA,"emphasis - no + no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,93,NA,NA,NA,NA,NA,NA,NA,NA,"What?",NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,1,0
"132.08H.P3",NA,94,NA,"Just pretend she's not here.","dismiss","R",NA,"no",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,95,NA,"She's ###","<whisper> - nod","B",NA,"whispering",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,96,"t","---",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M talking on phone.",NA,NA,132,8,0,0
"132.08H.P3",NA,97,NA,NA,NA,NA,NA,NA,NA,NA,"###",NA,NA,NA,NA,NA,NA,"C whispering.",NA,NA,132,8,1,0
"132.08H.P3",NA,98,NA,NA,NA,NA,NA,NA,NA,NA,"###","<whisper>","B",NA,"whispering",NA,NA,"C whispering.",NA,NA,132,8,1,0
"132.08H.P3",NA,99,NA,NA,NA,NA,NA,NA,NA,NA,"She ###","<whisper>","B",NA,"whispering",NA,NA,"C whispering.",NA,NA,132,8,2,0
"132.08H.P3",NA,100,NA,NA,NA,NA,NA,NA,NA,NA,"She ###","<whisper>","B",NA,"whispering",NA,NA,"C whispering.",NA,NA,132,8,2,0
"132.08H.P3",NA,101,NA,NA,NA,NA,NA,NA,NA,NA,"She ###","<whisper> - beat","B - L",NA,"whispering - emphasis",NA,NA,"C whispering.",NA,NA,132,8,2,0
"132.08H.P3",NA,102,"t","---","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M talking on phone.",NA,NA,132,8,0,0
"132.08H.P3",NA,103,NA,NA,NA,NA,NA,NA,NA,NA,"She ###","<whisper>","L",NA,"whispering",NA,NA,"C whispering.",NA,NA,132,8,2,0
"132.08H.P3",NA,104,NA,NA,NA,NA,NA,NA,NA,NA,"She can't do that.","<whisper>","L",NA,"whispering",NA,NA,"C whispering.",NA,NA,132,8,4,0
"132.08H.P3",NA,105,NA,NA,NA,NA,NA,NA,NA,NA,"She can't do that.","<whisper>","L",NA,"whispering",NA,NA,"C whispering.",NA,NA,132,8,4,0
"132.08H.P3",NA,106,NA,NA,NA,NA,NA,NA,NA,NA,"###","<whisper>","L",NA,"whispering",NA,NA,"C whispering.",NA,NA,132,8,1,0
"132.08H.P3",NA,107,"t","---","$",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M talking on phone.",NA,NA,132,8,0,0
"132.08H.P3",NA,108,"*","Elmo!","hold","B","book","book",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,109,"v","---",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"M singing Elmo's world song",NA,NA,132,8,0,0
"132.08H.P3",NA,110,NA,"Ok.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,111,NA,"Let's finish eating.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,112,NA,"Hello.","palm","L","C's face","C's face","touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,113,NA,"You are so tired.","shake","H",NA,"emphasis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,114,NA,"What am I going to do with you?","shake","H",NA,"emphasis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,115,"*","Elmo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,116,NA,"Can you --","hold","R","Elmo book","Elmo book",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,117,NA,"Let's read Elmo's world Ok and take a bite?","nod","H",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,118,NA,"Does that sound good?","nod","H",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,119,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nod","H",NA,"yes",NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,120,NA,"Ok, because this is what we usually do.","nod","H",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"E",NA,132,8,0,0
"132.08H.P3",NA,121,"*","Elmo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,122,NA,"Ok, are you going to turn the page?","hold","B","Elmo book","Elmo book",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,123,NA,"You turn the page.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,124,NA,"Ready?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,125,"r","Welcome to Elmo's world.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,126,"r","This is Elmo's playroom.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,127,"r","One of Elmo's favorite places to play.","beat","H",NA,"emphasis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,128,"r","Elmo likes to play his piano and bounce--","palm","L","book","book","touch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,129,NA,"Oops.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,130,"r","And bounce his ball.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,131,"r","And Elmo loves his pet --",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,132,NA,NA,NA,NA,NA,NA,NA,NA,NA,"palm","L","book","book","palm down",NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,133,"r","Goldfish Dorothy.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,134,"r","Dorothy wants to know, what do you like to do?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,132,8,0,0
"132.08H.P3",NA,135,NA,"What do you like to do Kate?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,132,8,0,0
"132.08H.P3",NA,136,NA,NA,NA,NA,NA,NA,NA,NA,"What?",NA,NA,NA,NA,NA,NA,NA,NA,"B",132,8,1,0
"132.08H.P3",NA,137,NA,"What do you like to do?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,132,8,0,0
"132.08H.P3",NA,138,NA,"Dorothy wants to know, what do you like to do?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,132,8,0,0
"132.08H.P3",NA,139,NA,NA,NA,NA,NA,NA,NA,NA,"Um, I like to go walk and play.",NA,NA,NA,NA,NA,NA,NA,NA,"B",132,8,8,0
"132.08H.P3",NA,140,NA,"What do you like to do outside?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,132,8,0,0
"132.08H.P3",NA,141,NA,"Do you like to go to the playground?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,132,8,0,0
"132.08H.P3",NA,142,NA,"Kaitlyn, do you like to go to the playground?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,132,8,0,0
"132.08H.P3",NA,143,NA,NA,NA,NA,NA,NA,NA,NA,"Yeah.",NA,NA,NA,NA,NA,NA,NA,NA,"B",132,8,1,0
"132.08H.P3",NA,144,NA,"Yeah?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,132,8,0,0
"132.08H.P3",NA,145,NA,"Do you like to go for a ride in the wagon?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,132,8,0,0
"132.08H.P3",NA,146,NA,NA,NA,NA,NA,NA,NA,NA,NA,"nod","H",NA,"yes",NA,NA,NA,NA,NA,132,8,0,0
"132.08H.P3",NA,147,NA,"Yeah?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,132,8,0,0
"132.08H.P3",NA,148,NA,"What do you like to do in the summer time?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,132,8,0,0
"132.08H.P3",NA,149,NA,"Do you like to go swimming?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,132,8,0,0
"132.08H.P3",NA,150,NA,NA,NA,NA,NA,NA,NA,NA,"Yes.","point","L","yard","yard",NA,NA,NA,NA,"B",132,8,1,0
"132.08H.P3",NA,151,NA,"Do you like to go swimming?","nod","H",NA,"yes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,132,8,0,0
"132.08H.P3",NA,152,NA,NA,NA,NA,NA,NA,NA,NA,"Yeah.",NA,NA,NA,NA,NA,NA,NA,NA,"B",132,8,1,0
"132.08H.P3",NA,153,NA,"In the pool out here?","point","L","front yard","front yard",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,132,8,0,0
"132.08H.P3",NA,154,NA,"We have a little pool out front.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,132,8,0,0
"132.08H.P3",NA,155,NA,"What else do you like to do?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"B",NA,132,8,0,0
"132.08H.P3",NA,156,NA,NA,NA,NA,NA,NA,NA,NA,"Um --",NA,NA,NA,NA,NA,NA,NA,NA,NA,132,8,2,0
